Year,Month,Median,2.5 Percentile,97.5 Percentile
1975.0,4.0,63.6,57.2,69.9
1975.0,5.0,103.2,96.2,111.3
1975.0,6.0,61.3,55.8,66.8
1975.0,7.0,43.5,38.9,48.2
1975.0,8.0,30.9,27.4,34.8
1975.0,9.0,33.9,30.2,38.3
1975.0,10.0,40.5,34.9,45.9
1975.0,11.0,58.8,53.2,63.9
1975.0,12.0,46.6,41.4,50.9
1976.0,1.0,35.1,30.7,38.8
1976.0,2.0,31.2,26.7,35.1
1976.0,3.0,48.4,43.3,53.8
1976.0,4.0,102.4,96.3,109.3
1976.0,5.0,78.5,71.5,85.8
1976.0,6.0,60.0,54.8,65.3
1976.0,7.0,45.2,40.5,50.1
1976.0,8.0,33.9,30.2,37.7
1976.0,9.0,28.9,25.1,33.1
1976.0,10.0,34.9,29.9,40.5
1976.0,11.0,34.9,30.9,40.1
1976.0,12.0,31.2,27.5,36.8
1977.0,1.0,28.1,24.8,33.0
1977.0,2.0,23.6,20.0,28.2
1977.0,3.0,69.1,62.9,74.0
1977.0,4.0,100.2,93.2,106.7
1977.0,5.0,69.2,62.0,76.4
1977.0,6.0,51.2,45.9,55.9
1977.0,7.0,44.0,39.7,48.7
1977.0,8.0,35.9,32.0,39.7
1977.0,9.0,61.0,55.7,65.4
1977.0,10.0,64.9,58.9,71.0
1977.0,11.0,62.1,56.7,66.8
1977.0,12.0,55.0,50.0,59.4
1978.0,1.0,42.4,36.7,46.3
1978.0,2.0,32.5,27.7,36.1
1978.0,3.0,37.4,31.8,42.8
1978.0,4.0,61.2,54.7,67.5
1978.0,5.0,72.7,66.0,80.0
1978.0,6.0,56.9,51.3,62.6
1978.0,7.0,45.8,41.5,50.7
1978.0,8.0,40.6,35.8,44.9
1978.0,9.0,36.7,32.1,41.3
1978.0,10.0,41.0,35.6,46.3
1978.0,11.0,35.7,31.8,40.5
1978.0,12.0,31.4,27.7,36.7
1979.0,1.0,28.0,24.9,32.8
1979.0,2.0,23.4,20.2,28.0
1979.0,3.0,40.1,35.3,45.8
1979.0,4.0,86.5,79.9,94.8
1979.0,5.0,115.9,109.2,124.3
1979.0,6.0,70.9,65.7,76.5
1979.0,7.0,46.2,41.9,50.4
1979.0,8.0,35.0,31.1,38.7
1979.0,9.0,38.9,34.1,43.2
1979.0,10.0,56.1,50.0,61.1
1979.0,11.0,61.7,56.4,66.1
1979.0,12.0,46.9,42.1,51.1
1980.0,1.0,39.0,34.3,42.9
1980.0,2.0,30.9,26.4,34.6
1980.0,3.0,33.7,28.8,38.8
1980.0,4.0,70.1,64.4,76.5
1980.0,5.0,67.4,60.9,74.8
1980.0,6.0,47.1,42.5,52.1
1980.0,7.0,38.2,34.0,42.9
1980.0,8.0,32.7,29.1,36.6
1980.0,9.0,46.7,42.1,51.4
1980.0,10.0,53.8,48.6,59.3
1980.0,11.0,48.7,43.4,53.1
1980.0,12.0,42.2,37.6,46.1
1981.0,1.0,35.5,31.4,39.3
1981.0,2.0,42.2,36.7,46.2
1981.0,3.0,55.8,50.3,60.7
1981.0,4.0,84.0,77.8,90.3
1981.0,5.0,64.8,58.3,72.4
1981.0,6.0,61.6,56.7,66.5
1981.0,7.0,44.3,39.9,48.5
1981.0,8.0,32.8,29.2,36.3
1981.0,9.0,29.5,25.4,33.8
1981.0,10.0,54.1,47.4,59.4
1981.0,11.0,43.5,38.8,48.0
1981.0,12.0,38.2,33.7,42.3
1982.0,1.0,32.5,29.0,36.4
1982.0,2.0,26.1,22.3,30.0
1982.0,3.0,34.3,29.6,39.5
1982.0,4.0,72.5,66.6,79.1
1982.0,5.0,101.2,93.9,108.3
1982.0,6.0,51.2,46.1,56.3
1982.0,7.0,52.5,48.1,57.1
1982.0,8.0,34.5,31.0,38.5
1982.0,9.0,39.1,34.8,44.0
1982.0,10.0,72.5,67.0,79.0
1982.0,11.0,66.4,61.7,71.3
1982.0,12.0,59.9,55.3,64.5
1983.0,1.0,44.9,39.4,48.8
1983.0,2.0,35.2,30.1,38.9
1983.0,3.0,59.3,53.6,64.2
1983.0,4.0,79.6,72.9,86.3
1983.0,5.0,70.6,64.2,78.0
1983.0,6.0,57.2,52.0,62.5
1983.0,7.0,47.6,43.1,51.8
