Year,Month,Median,2.5 Percentile,97.5 Percentile
1976.0,1.0,112.9,89.5,136.8
1976.0,2.0,120.3,97.7,144.4
1976.0,3.0,109.5,85.8,133.1
1976.0,4.0,69.4,48.2,89.4
1976.0,5.0,94.5,68.7,120.5
1976.0,6.0,91.3,68.1,116.8
1976.0,7.0,119.9,98.7,145.8
1976.0,8.0,61.0,39.2,82.5
1976.0,9.0,116.7,92.7,142.0
1976.0,10.0,98.8,73.8,125.6
1976.0,11.0,34.7,19.1,51.8
1976.0,12.0,43.8,27.6,61.3
1977.0,1.0,52.2,32.6,73.3
1977.0,2.0,45.6,25.1,68.2
1977.0,3.0,86.6,61.9,111.2
1977.0,4.0,118.4,94.5,141.6
1977.0,5.0,48.6,27.8,70.5
1977.0,6.0,83.6,59.9,107.7
1977.0,7.0,128.5,106.9,152.5
1977.0,8.0,155.8,132.0,178.9
1977.0,9.0,212.7,187.4,238.0
1977.0,10.0,86.0,62.6,110.9
1977.0,11.0,116.7,91.4,140.0
1977.0,12.0,137.7,114.0,162.5
1978.0,1.0,107.9,86.6,131.7
1978.0,2.0,33.3,18.8,50.1
1978.0,3.0,94.0,69.6,117.9
1978.0,4.0,82.5,58.8,104.8
1978.0,5.0,96.6,73.6,122.0
1978.0,6.0,68.7,45.4,92.6
1978.0,7.0,57.1,37.4,79.6
1978.0,8.0,66.5,46.4,88.8
1978.0,9.0,90.7,65.6,116.5
1978.0,10.0,118.7,95.9,141.8
1978.0,11.0,54.2,34.3,74.4
1978.0,12.0,68.6,47.1,89.9
1979.0,1.0,91.0,69.1,114.6
1979.0,2.0,68.4,48.3,91.6
1979.0,3.0,72.0,50.1,94.9
1979.0,4.0,135.2,111.1,159.4
1979.0,5.0,100.5,75.1,124.8
1979.0,6.0,72.3,48.7,97.1
1979.0,7.0,77.3,55.8,101.5
1979.0,8.0,100.3,76.5,125.7
1979.0,9.0,105.5,82.0,130.0
1979.0,10.0,111.6,87.0,134.9
1979.0,11.0,107.6,82.9,129.1
1979.0,12.0,110.8,88.2,133.7
1980.0,1.0,45.7,27.8,63.9
1980.0,2.0,28.5,14.3,45.1
1980.0,3.0,98.9,76.8,121.8
1980.0,4.0,92.6,70.1,116.6
1980.0,5.0,73.6,51.7,98.0
1980.0,6.0,101.0,75.3,125.4
1980.0,7.0,153.5,128.0,176.5
1980.0,8.0,132.9,110.0,157.2
1980.0,9.0,109.2,84.0,134.5
1980.0,10.0,99.5,78.3,122.8
1980.0,11.0,60.9,40.8,83.3
1980.0,12.0,58.6,39.1,79.2
1981.0,1.0,35.1,20.6,51.7
1981.0,2.0,104.9,83.3,128.7
1981.0,3.0,24.9,12.8,41.7
1981.0,4.0,98.9,77.3,122.8
1981.0,5.0,68.1,45.0,91.8
1981.0,6.0,143.9,119.1,173.3
1981.0,7.0,109.9,85.5,134.2
1981.0,8.0,93.6,72.8,115.6
1981.0,9.0,161.5,135.1,187.6
1981.0,10.0,130.6,104.9,153.5
1981.0,11.0,68.0,46.9,90.1
1981.0,12.0,74.5,53.5,93.9
1982.0,1.0,119.3,94.1,145.0
1982.0,2.0,57.7,37.9,80.2
1982.0,3.0,101.1,79.4,126.7
1982.0,4.0,81.5,60.0,104.5
1982.0,5.0,82.2,58.8,105.6
1982.0,6.0,102.7,78.3,126.4
1982.0,7.0,71.7,51.0,93.3
1982.0,8.0,65.7,45.7,88.3
1982.0,9.0,104.0,79.6,127.5
1982.0,10.0,75.7,55.6,97.0
1982.0,11.0,152.6,129.0,175.4
1982.0,12.0,102.4,79.3,123.3
1983.0,1.0,55.4,36.1,76.9
1983.0,2.0,32.6,17.0,51.5
1983.0,3.0,56.4,35.7,79.2
1983.0,4.0,116.4,93.1,141.4
1983.0,5.0,132.6,108.9,159.0
1983.0,6.0,79.0,55.1,103.2
1983.0,7.0,132.0,109.9,156.7
1983.0,8.0,94.6,71.6,119.5
1983.0,9.0,76.3,52.2,101.4
1983.0,10.0,99.3,76.1,123.5
1983.0,11.0,107.9,84.0,130.7
1983.0,12.0,115.2,92.3,139.4
1984.0,1.0,64.4,44.6,86.8
1984.0,2.0,92.8,71.2,116.7
1984.0,3.0,76.6,54.3,100.1
1984.0,4.0,77.5,55.5,98.8
1984.0,5.0,152.4,127.2,179.6
1984.0,6.0,91.9,69.2,117.1
1984.0,7.0,75.1,52.4,96.7
1984.0,8.0,95.2,72.0,119.2
1984.0,9.0,107.8,83.8,131.2
1984.0,10.0,67.9,44.6,91.3
1984.0,11.0,73.9,51.3,98.3
1984.0,12.0,107.1,83.8,128.8
1985.0,1.0,67.8,45.7,90.6
1985.0,2.0,113.1,90.3,135.7
1985.0,3.0,132.9,108.0,157.9
1985.0,4.0,54.3,35.8,74.8
1985.0,5.0,69.9,46.4,94.8
1985.0,6.0,63.2,40.3,87.6
1985.0,7.0,90.2,68.5,113.7
1985.0,8.0,84.5,62.3,107.6
1985.0,9.0,70.0,47.9,93.4
1985.0,10.0,112.1,88.1,135.8
1985.0,11.0,221.9,196.0,245.9
1985.0,12.0,53.2,36.6,72.7
1986.0,1.0,70.1,48.9,91.8
1986.0,2.0,93.2,69.0,115.7
1986.0,3.0,72.2,48.9,97.3
1986.0,4.0,79.7,59.3,102.5
1986.0,5.0,113.5,88.7,140.5
1986.0,6.0,158.1,133.0,183.5
1986.0,7.0,108.3,84.2,132.9
1986.0,8.0,92.2,70.8,118.0
1986.0,9.0,147.1,121.1,170.9
1986.0,10.0,151.9,125.1,177.5
1986.0,11.0,89.8,67.1,116.7
1986.0,12.0,112.2,88.1,136.4
1987.0,1.0,66.8,46.1,88.7
1987.0,2.0,27.1,13.7,44.4
1987.0,3.0,54.0,33.2,76.1
1987.0,4.0,77.3,54.6,101.6
1987.0,5.0,57.5,34.1,83.1
1987.0,6.0,107.1,82.6,133.4
1987.0,7.0,92.3,68.1,117.6
1987.0,8.0,148.7,124.6,174.7
1987.0,9.0,95.4,69.6,121.8
1987.0,10.0,107.2,81.4,133.4
1987.0,11.0,60.7,38.2,83.4
1987.0,12.0,71.9,49.1,96.0
1988.0,1.0,32.78,18.79,47.83
1988.0,2.0,54.08,36.31,71.72
1988.0,3.0,45.85,29.32,61.88
1988.0,4.0,54.1,38.22,70.75
1988.0,5.0,36.22,23.32,51.72
1988.0,6.0,28.3,16.94,42.29
1988.0,7.0,72.72,56.54,88.28
1988.0,8.0,72.72,55.31,89.92
1988.0,9.0,59.72,42.08,77.51
1988.0,10.0,105.24,86.08,123.41
1988.0,11.0,92.29,75.04,109.68
1988.0,12.0,60.64,43.9,79.45
1989.0,1.0,38.47,22.25,54.82
1989.0,2.0,22.95,9.73,39.06
1989.0,3.0,67.22,50.8,83.97
1989.0,4.0,60.84,44.31,76.5
1989.0,5.0,152.6,135.25,169.95
1989.0,6.0,130.09,113.06,146.77
1989.0,7.0,74.31,58.16,90.86
1989.0,8.0,54.4,37.51,70.22
1989.0,9.0,81.88,64.68,98.37
1989.0,10.0,59.76,41.92,78.92
1989.0,11.0,87.72,69.73,105.98
1989.0,12.0,54.02,37.41,69.29
1990.0,1.0,60.45,44.01,77.61
1990.0,2.0,123.29,105.19,142.75
1990.0,3.0,42.34,27.15,59.2
1990.0,4.0,73.78,57.55,89.4
1990.0,5.0,120.27,103.22,136.1
1990.0,6.0,76.55,58.82,93.09
1990.0,7.0,74.63,57.66,92.06
1990.0,8.0,126.48,109.4,145.61
1990.0,9.0,153.77,134.72,173.16
1990.0,10.0,84.29,64.11,102.14
1990.0,11.0,71.99,54.55,90.69
1990.0,12.0,179.05,161.76,198.43
1991.0,1.0,43.88,26.86,61.64
1991.0,2.0,39.09,21.96,56.14
1991.0,3.0,82.75,65.29,101.38
1991.0,4.0,99.66,82.25,117.46
1991.0,5.0,68.37,52.4,85.12
1991.0,6.0,36.9,23.43,51.93
1991.0,7.0,48.13,33.93,64.33
1991.0,8.0,83.88,66.16,100.98
1991.0,9.0,49.62,33.52,66.83
1991.0,10.0,85.57,66.35,102.84
1991.0,11.0,74.46,56.84,93.03
1991.0,12.0,60.37,44.44,76.91
1992.0,1.0,49.87,32.95,67.67
1992.0,2.0,48.88,32.89,64.89
1992.0,3.0,67.5,49.57,85.01
1992.0,4.0,95.73,79.52,114.73
1992.0,5.0,52.91,37.0,71.25
1992.0,6.0,63.16,46.48,78.07
1992.0,7.0,174.11,155.74,192.29
1992.0,8.0,133.86,117.0,151.3
1992.0,9.0,147.63,129.53,168.04
1992.0,10.0,71.49,52.94,90.09
1992.0,11.0,151.33,133.87,168.84
1992.0,12.0,82.93,64.62,100.8
1993.0,1.0,102.41,85.74,119.85
1993.0,2.0,41.98,25.91,58.8
1993.0,3.0,93.63,76.61,109.94
1993.0,4.0,85.09,68.45,103.74
1993.0,5.0,42.81,29.17,59.3
1993.0,6.0,124.99,107.81,142.96
1993.0,7.0,51.34,36.7,68.35
1993.0,8.0,51.87,35.48,70.13
1993.0,9.0,110.44,93.15,127.94
1993.0,10.0,66.53,49.71,85.09
1993.0,11.0,101.15,83.11,119.15
1993.0,12.0,54.31,38.62,70.75
1994.0,1.0,66.08,50.22,84.02
1994.0,2.0,33.61,18.92,49.5
1994.0,3.0,69.2,53.82,86.89
1994.0,4.0,107.36,90.04,126.18
1994.0,5.0,44.36,29.72,59.98
1994.0,6.0,137.04,119.66,155.09
1994.0,7.0,64.82,48.1,80.39
1994.0,8.0,123.78,106.59,142.32
1994.0,9.0,64.19,45.88,81.26
1994.0,10.0,35.71,19.2,54.6
1994.0,11.0,67.62,48.94,84.73
1994.0,12.0,72.55,56.15,88.7
1995.0,1.0,94.56,77.27,112.86
1995.0,2.0,29.36,14.96,44.14
1995.0,3.0,39.89,25.68,56.84
1995.0,4.0,80.16,62.32,96.92
1995.0,5.0,81.7,64.87,98.66
1995.0,6.0,56.36,41.01,73.66
1995.0,7.0,73.96,57.91,88.83
1995.0,8.0,75.74,58.5,92.29
1995.0,9.0,37.0,23.28,53.09
1995.0,10.0,114.27,95.79,130.92
1995.0,11.0,107.46,88.98,125.07
1995.0,12.0,49.91,34.9,66.17
1996.0,1.0,65.14,48.51,83.57
1996.0,2.0,37.11,21.18,53.33
1996.0,3.0,55.42,39.93,72.75
1996.0,4.0,120.42,102.34,138.61
1996.0,5.0,93.67,75.51,113.15
1996.0,6.0,144.88,127.51,161.82
1996.0,7.0,90.97,74.96,107.96
1996.0,8.0,34.04,20.85,48.73
1996.0,9.0,217.04,197.79,234.76
1996.0,10.0,75.29,57.47,93.54
1996.0,11.0,95.66,76.87,115.5
1996.0,12.0,96.23,79.46,113.31
1997.0,1.0,53.48,37.49,73.01
1997.0,2.0,98.5,80.88,115.0
1997.0,3.0,102.09,86.12,119.29
1997.0,4.0,44.06,29.95,59.96
1997.0,5.0,134.69,116.4,154.28
1997.0,6.0,124.66,108.19,142.64
1997.0,7.0,60.37,45.11,76.03
1997.0,8.0,98.42,80.63,117.4
1997.0,9.0,81.31,65.0,97.92
1997.0,10.0,47.01,29.07,65.01
1997.0,11.0,72.11,55.73,89.3
1997.0,12.0,69.7,52.14,85.99
1998.0,1.0,108.99,91.23,126.97
1998.0,2.0,55.62,38.57,72.39
1998.0,3.0,98.79,81.55,116.92
1998.0,4.0,112.36,94.8,128.4
1998.0,5.0,41.79,27.42,57.89
1998.0,6.0,63.66,47.93,81.03
1998.0,7.0,76.14,59.67,91.92
1998.0,8.0,83.89,66.44,101.72
1998.0,9.0,37.56,23.41,53.14
1998.0,10.0,30.69,15.68,47.86
1998.0,11.0,39.01,24.0,55.24
1998.0,12.0,47.97,32.96,64.47
1999.0,1.0,103.1,84.57,120.16
1999.0,2.0,32.32,17.14,46.85
1999.0,3.0,45.24,29.66,62.03
1999.0,4.0,92.3,74.3,109.47
1999.0,5.0,47.28,31.75,62.16
1999.0,6.0,61.68,45.45,76.96
1999.0,7.0,57.71,41.25,73.34
1999.0,8.0,63.37,45.37,80.52
1999.0,9.0,70.93,54.64,87.42
1999.0,10.0,50.68,32.98,68.61
1999.0,11.0,80.64,62.84,98.27
1999.0,12.0,63.66,47.97,79.8
2000.0,1.0,33.65,19.88,50.55
2000.0,2.0,37.1,21.22,54.28
2000.0,3.0,45.46,29.75,62.25
2000.0,4.0,98.64,81.49,115.83
2000.0,5.0,109.48,92.89,126.13
2000.0,6.0,150.38,132.8,167.97
2000.0,7.0,107.39,89.76,124.99
2000.0,8.0,107.96,90.04,125.59
2000.0,9.0,80.59,62.14,99.48
2000.0,10.0,54.09,37.01,72.04
2000.0,11.0,78.89,60.5,96.5
2000.0,12.0,76.33,60.19,92.63
2001.0,1.0,29.93,16.41,46.38
2001.0,2.0,60.31,41.88,78.17
2001.0,3.0,47.27,32.44,63.61
2001.0,4.0,62.46,45.48,78.37
2001.0,5.0,81.25,64.42,98.05
2001.0,6.0,62.98,47.08,80.73
2001.0,7.0,29.82,18.14,43.83
2001.0,8.0,67.69,48.83,84.66
2001.0,9.0,85.08,67.83,101.13
2001.0,10.0,108.27,90.51,127.18
2001.0,11.0,66.62,49.81,84.01
2001.0,12.0,78.0,61.09,94.13
2002.0,1.0,56.99,45.07,70.09
2002.0,2.0,67.64,55.84,79.49
2002.0,3.0,81.05,68.8,93.95
2002.0,4.0,108.26,97.69,120.34
2002.0,5.0,113.7,101.17,126.04
2002.0,6.0,56.37,44.97,67.58
2002.0,7.0,61.43,49.14,72.18
2002.0,8.0,32.02,20.64,43.25
2002.0,9.0,86.29,73.48,98.69
2002.0,10.0,41.59,28.01,54.64
2002.0,11.0,85.64,72.38,98.67
2002.0,12.0,67.32,55.93,79.66
2003.0,1.0,28.78,17.83,40.55
2003.0,2.0,40.23,27.99,52.2
2003.0,3.0,64.1,52.17,75.92
2003.0,4.0,57.82,46.48,69.55
2003.0,5.0,123.95,112.5,136.67
2003.0,6.0,83.57,72.11,96.74
2003.0,7.0,90.76,78.8,102.52
2003.0,8.0,69.96,57.57,82.89
2003.0,9.0,134.06,121.75,146.25
2003.0,10.0,58.46,45.36,71.53
2003.0,11.0,89.51,78.0,102.23
2003.0,12.0,71.84,58.64,83.68
2004.0,1.0,58.16,46.7,71.51
2004.0,2.0,21.49,11.39,32.36
2004.0,3.0,93.78,82.41,106.41
2004.0,4.0,62.22,50.77,73.83
2004.0,5.0,153.13,141.4,165.22
2004.0,6.0,81.19,69.35,93.23
2004.0,7.0,109.18,96.76,121.86
2004.0,8.0,77.76,65.95,90.18
2004.0,9.0,64.73,53.14,78.09
2004.0,10.0,62.85,49.53,76.75
2004.0,11.0,75.29,62.71,88.05
2004.0,12.0,101.3,89.68,112.8
2005.0,1.0,111.53,100.75,124.25
2005.0,2.0,49.57,38.41,62.15
