Year,Month,Median,2.5 Percentile,97.5 Percentile
1969.0,9.0,41.9,30.4,58.3
1969.0,10.0,74.5,57.3,91.1
1969.0,11.0,90.0,68.9,105.8
1969.0,12.0,78.9,64.2,92.6
1970.0,1.0,58.3,43.7,75.1
1970.0,2.0,60.0,45.8,75.7
1970.0,3.0,46.2,31.6,61.8
1970.0,4.0,68.8,51.5,86.2
1970.0,5.0,74.2,56.1,90.3
1970.0,6.0,83.3,66.3,100.3
1970.0,7.0,97.8,78.8,115.1
1970.0,8.0,59.9,44.3,73.9
1970.0,9.0,85.5,67.4,99.2
1970.0,10.0,115.5,96.5,132.4
1970.0,11.0,84.0,67.8,101.4
1970.0,12.0,89.0,72.9,104.6
1971.0,1.0,58.4,44.8,75.9
1971.0,2.0,118.3,99.8,133.0
1971.0,3.0,56.8,42.2,73.7
1971.0,4.0,41.9,28.1,60.6
1971.0,5.0,45.5,29.5,62.7
1971.0,6.0,87.9,68.1,104.2
1971.0,7.0,83.6,64.2,100.0
1971.0,8.0,86.8,71.1,104.1
1971.0,9.0,64.3,49.1,79.8
1971.0,10.0,64.4,47.6,82.1
1971.0,11.0,58.3,43.6,77.2
1971.0,12.0,88.5,70.6,103.2
1972.0,1.0,62.1,45.8,76.9
1972.0,2.0,88.7,70.4,103.1
1972.0,3.0,76.0,59.4,90.4
1972.0,4.0,75.6,60.5,96.6
1972.0,5.0,88.6,73.4,107.2
1972.0,6.0,118.6,100.3,135.6
1972.0,7.0,78.0,62.7,97.6
1972.0,8.0,86.2,70.9,102.6
1972.0,9.0,84.4,68.4,99.6
1972.0,10.0,95.9,77.3,112.9
1972.0,11.0,107.7,91.2,123.5
1972.0,12.0,109.7,93.9,127.5
1973.0,1.0,56.1,43.2,73.2
1973.0,2.0,56.9,43.1,72.4
1973.0,3.0,94.4,78.7,114.2
1973.0,4.0,111.2,92.1,128.0
1973.0,5.0,89.0,72.6,107.6
1973.0,6.0,71.9,56.3,91.3
1973.0,7.0,50.4,36.4,68.6
1973.0,8.0,37.0,25.6,54.3
1973.0,9.0,64.9,48.7,79.1
1973.0,10.0,111.3,94.3,128.2
1973.0,11.0,90.8,70.8,105.8
1973.0,12.0,111.0,92.8,125.4
1974.0,1.0,72.6,55.8,87.2
1974.0,2.0,53.0,37.6,67.4
1974.0,3.0,65.9,47.2,80.1
1974.0,4.0,68.8,53.5,87.0
1974.0,5.0,114.5,98.2,132.4
1974.0,6.0,91.0,73.6,108.8
1974.0,7.0,74.6,58.7,91.9
1974.0,8.0,51.4,37.8,68.3
1974.0,9.0,79.2,62.4,94.6
1974.0,10.0,58.7,42.6,75.3
1974.0,11.0,83.5,66.8,101.6
1974.0,12.0,73.6,55.9,87.9
1975.0,1.0,68.5,53.4,84.8
1975.0,2.0,72.1,55.8,84.8
1975.0,3.0,84.2,65.4,98.9
1975.0,4.0,58.8,45.1,77.5
1975.0,5.0,70.8,55.1,88.9
1975.0,6.0,105.8,89.2,124.1
1975.0,7.0,64.3,45.2,81.3
1975.0,8.0,73.3,57.1,88.9
1975.0,9.0,114.4,96.5,130.9
1975.0,10.0,61.1,45.3,77.3
1975.0,11.0,60.2,45.3,75.1
1975.0,12.0,93.8,75.1,110.0
1976.0,1.0,81.3,67.3,98.1
1976.0,2.0,65.2,52.4,83.9
1976.0,3.0,108.5,89.6,123.5
1976.0,4.0,95.5,77.2,111.5
1976.0,5.0,109.9,94.3,127.8
1976.0,6.0,114.8,99.1,134.5
1976.0,7.0,103.2,89.7,123.5
1976.0,8.0,57.8,44.8,74.7
