Year,Month,Median,2.5 Percentile,97.5 Percentile
1963.0,1.0,-23.9292,-42.8809,-6.4057
1963.0,2.0,-11.5697,-29.6586,7.0893
1963.0,3.0,56.6491,37.8014,73.1297
1963.0,4.0,107.4357,90.4349,125.5769
1963.0,5.0,111.8121,96.4324,127.7125
1963.0,6.0,176.5967,161.457,192.9813
1963.0,7.0,85.9344,68.8988,102.6815
1963.0,8.0,73.822,55.0497,92.2435
1963.0,9.0,47.5446,28.7367,67.0763
1963.0,10.0,37.2134,18.4849,57.0336
1963.0,11.0,3.9158,-14.7744,22.5998
1963.0,12.0,-65.7069,-84.5438,-44.8665
1964.0,1.0,-17.1372,-33.9142,0.0523
1964.0,2.0,-22.869,-42.1412,-5.4715
1964.0,3.0,5.4489,-11.8382,22.6611
1964.0,4.0,150.9977,133.6295,169.3874
1964.0,5.0,231.8473,215.9311,248.0842
1964.0,6.0,158.9692,142.653,176.7686
1964.0,7.0,102.5605,83.8164,117.5851
1964.0,8.0,111.0317,92.2117,131.6152
1964.0,9.0,117.672,99.4047,138.306
1964.0,10.0,38.4766,18.1217,59.0886
1964.0,11.0,28.5454,8.5381,47.4514
1964.0,12.0,-14.7022,-35.7302,3.4486
1965.0,1.0,-40.4389,-58.7545,-22.8993
1965.0,2.0,17.5131,-0.5424,34.7263
1965.0,3.0,38.391,20.578,54.7684
1965.0,4.0,109.9229,92.9809,128.9644
1965.0,5.0,216.0347,199.2548,232.2963
1965.0,6.0,122.8773,106.119,139.7315
1965.0,7.0,126.1316,108.8344,142.0428
1965.0,8.0,97.5402,79.3379,116.4951
1965.0,9.0,133.5376,114.5362,153.0072
1965.0,10.0,88.9431,69.3169,108.711
1965.0,11.0,66.8664,48.1461,85.9402
1965.0,12.0,6.9421,-12.8356,26.6572
1966.0,1.0,-19.3942,-37.2856,-1.3577
1966.0,2.0,13.0384,-5.9894,30.02
1966.0,3.0,83.0491,66.4782,100.2528
1966.0,4.0,96.0861,78.3283,113.7115
1966.0,5.0,154.1445,136.6236,171.2194
1966.0,6.0,117.4581,101.1691,135.3649
1966.0,7.0,108.9014,91.371,127.5847
1966.0,8.0,118.1733,98.8678,135.9796
1966.0,9.0,31.1938,12.5797,49.165
1966.0,10.0,85.6298,65.9367,105.4608
1966.0,11.0,6.576,-13.6634,25.5028
1966.0,12.0,-12.6426,-33.3829,6.0567
1967.0,1.0,3.0862,-14.6392,22.1144
1967.0,2.0,6.1388,-13.1992,24.1888
1967.0,3.0,42.8655,24.2113,59.7687
1967.0,4.0,167.2611,150.4068,184.9596
1967.0,5.0,108.9021,92.8826,123.177
1967.0,6.0,170.0776,154.3629,186.4234
1967.0,7.0,90.2758,72.9186,108.4294
1967.0,8.0,88.1421,68.5715,104.8325
1967.0,9.0,20.3097,1.8065,38.6615
1967.0,10.0,77.292,57.7896,96.5146
1967.0,11.0,-2.7489,-22.1311,16.1207
1967.0,12.0,-30.4513,-50.6732,-10.4492
1968.0,1.0,-36.1852,-52.5168,-19.278
1968.0,2.0,-18.0811,-35.5729,1.9059
1968.0,3.0,67.3768,50.2037,84.4234
1968.0,4.0,167.384,149.0284,184.9288
1968.0,5.0,143.0339,127.4531,158.786
1968.0,6.0,230.0021,212.6256,246.2963
1968.0,7.0,216.2668,197.7963,234.3805
1968.0,8.0,144.0112,124.8986,163.3959
1968.0,9.0,170.1926,151.7957,188.7569
1968.0,10.0,110.5727,92.8941,130.3761
1968.0,11.0,-20.6757,-39.263,-2.0099
1968.0,12.0,15.8569,-6.0182,34.59
1969.0,1.0,31.0184,13.2795,48.4129
1969.0,2.0,-5.5919,-22.6882,14.455
1969.0,3.0,12.4519,-4.2947,29.713
1969.0,4.0,140.4198,122.4751,157.9462
1969.0,5.0,146.137,129.8519,161.75
1969.0,6.0,118.1602,102.7164,134.623
1969.0,7.0,101.7745,82.0942,120.5399
1969.0,8.0,91.7006,72.7719,109.618
1969.0,9.0,36.4076,16.9132,55.979
1969.0,10.0,42.0063,23.1731,62.2618
1969.0,11.0,-3.3354,-22.6948,16.246
1969.0,12.0,-41.452,-60.5948,-20.323
1970.0,1.0,-9.2955,-27.0447,7.6229
1970.0,2.0,-9.2613,-28.0671,9.732
1970.0,3.0,15.6589,-1.6093,33.5365
1970.0,4.0,117.5494,99.224,135.5807
1970.0,5.0,237.5717,220.7648,254.9723
1970.0,6.0,137.8529,121.6808,154.5007
1970.0,7.0,152.2257,133.3492,169.3319
1970.0,8.0,39.9992,23.7943,57.4611
1970.0,9.0,86.898,67.5949,106.1062
1970.0,10.0,124.7722,107.7555,144.3815
1970.0,11.0,64.5815,44.387,82.6459
1970.0,12.0,4.2055,-15.8668,24.8532
1971.0,1.0,-39.5802,-56.9927,-20.3023
1971.0,2.0,54.958,35.8931,73.2373
1971.0,3.0,45.5839,28.8688,63.3551
1971.0,4.0,126.1313,107.1278,142.977
1971.0,5.0,203.1816,186.2889,220.0798
1971.0,6.0,160.0161,143.0181,176.5539
1971.0,7.0,103.277,84.731,121.2531
1971.0,8.0,68.1157,50.0363,86.5962
1971.0,9.0,75.609,55.257,95.5151
1971.0,10.0,124.2564,105.3398,143.8768
1971.0,11.0,41.2277,20.3298,59.7143
1971.0,12.0,-15.0997,-34.5452,4.1007
1972.0,1.0,0.1362,-17.0717,18.5228
1972.0,2.0,-2.6658,-20.1983,15.8699
1972.0,3.0,68.4907,51.2276,85.5584
1972.0,4.0,105.8371,88.9783,123.8552
1972.0,5.0,175.0428,159.4145,192.1763
1972.0,6.0,113.4037,97.2757,130.3646
1972.0,7.0,160.7772,141.1815,179.1192
1972.0,8.0,166.8885,148.421,186.9529
1972.0,9.0,116.6891,96.891,135.7227
1972.0,10.0,21.1962,2.5735,41.6004
1972.0,11.0,31.7676,12.6967,49.8058
1972.0,12.0,-24.5701,-43.1988,-6.607
1973.0,1.0,-25.8011,-42.925,-7.9931
1973.0,2.0,-9.6358,-26.8371,9.4511
1973.0,3.0,107.1535,90.5118,124.3593
1973.0,4.0,84.6699,67.896,102.0226
1973.0,5.0,187.4663,171.6276,202.7513
1973.0,6.0,145.64,128.5202,162.3184
1973.0,7.0,124.6836,105.6879,143.8366
1973.0,8.0,123.1223,106.1435,143.1001
1973.0,9.0,56.7636,37.6723,76.5313
1973.0,10.0,60.6393,42.5975,80.4898
1973.0,11.0,-13.4438,-33.3303,5.2299
1973.0,12.0,-24.4435,-45.1315,-5.1512
1974.0,1.0,-12.2316,-31.3677,6.1053
1974.0,2.0,-15.3411,-33.1201,3.3276
1974.0,3.0,4.8477,-12.7088,21.3184
1974.0,4.0,142.9752,125.4233,159.1262
1974.0,5.0,158.6442,143.1693,175.4506
1974.0,6.0,186.8878,169.0743,204.5312
1974.0,7.0,136.4533,117.6657,153.9148
1974.0,8.0,131.2854,111.7877,149.9176
1974.0,9.0,55.4044,35.8484,75.4483
1974.0,10.0,61.8606,41.5329,80.4585
1974.0,11.0,40.5117,19.93,60.9201
1974.0,12.0,-14.2849,-35.1336,4.9768
1975.0,1.0,6.1879,-13.5611,24.9617
1975.0,2.0,2.5556,-15.6053,20.886
1975.0,3.0,3.5648,-13.1806,19.6128
1975.0,4.0,69.5799,52.4933,87.6441
1975.0,5.0,172.8257,156.4368,189.0421
1975.0,6.0,159.293,142.4504,177.1208
1975.0,7.0,85.3226,69.434,102.6757
1975.0,8.0,34.2939,16.211,52.7089
1975.0,9.0,60.7911,41.6613,79.7924
1975.0,10.0,17.2555,-0.7258,35.6162
1975.0,11.0,90.7762,71.6399,109.9718
1975.0,12.0,-23.0968,-43.8492,-4.1082
1976.0,1.0,-28.272,-47.2133,-10.222
1976.0,2.0,6.3762,-11.1889,25.6248
1976.0,3.0,81.7646,64.4191,100.3006
1976.0,4.0,140.2637,124.0971,158.635
1976.0,5.0,100.316,86.9392,115.2393
1976.0,6.0,131.3939,115.2386,147.9768
1976.0,7.0,75.7553,57.6183,93.6581
1976.0,8.0,13.8334,-2.5962,32.8299
1976.0,9.0,-28.3739,-47.7433,-10.715
1976.0,10.0,-9.1875,-26.5334,10.2494
1976.0,11.0,-55.067,-73.9493,-35.5202
1976.0,12.0,-58.849,-78.9543,-39.1918
1977.0,1.0,-25.9788,-44.4457,-7.9576
1977.0,2.0,-0.1329,-16.9457,18.8273
1977.0,3.0,118.8463,101.7441,138.1845
1977.0,4.0,94.3629,77.8949,111.3367
1977.0,5.0,100.8851,86.3451,115.3856
1977.0,6.0,108.4328,91.785,123.9576
1977.0,7.0,130.545,112.8864,148.8058
1977.0,8.0,123.7506,104.5627,143.6727
1977.0,9.0,216.4779,196.6366,235.9357
1977.0,10.0,70.2571,50.9902,88.9572
1977.0,11.0,49.4137,29.888,68.9833
1977.0,12.0,12.3406,-9.2882,33.4922
1978.0,1.0,-46.1654,-63.0741,-27.8909
1978.0,2.0,-30.8368,-47.3617,-13.374
1978.0,3.0,12.9282,-3.7625,29.9232
1978.0,4.0,57.4548,41.2137,73.9058
1978.0,5.0,161.5101,145.4827,177.9254
1978.0,6.0,132.4869,116.2515,148.4289
1978.0,7.0,145.6583,128.8224,163.6938
1978.0,8.0,145.2553,126.4366,164.8173
1978.0,9.0,71.4003,52.5112,91.3312
1978.0,10.0,-0.032,-16.9365,18.9325
1978.0,11.0,-10.3815,-29.638,8.4436
1978.0,12.0,-27.0006,-47.7203,-8.1474
1979.0,1.0,-33.1686,-50.9723,-16.2496
1979.0,2.0,20.3067,2.6294,38.4315
1979.0,3.0,131.3185,113.5433,148.1678
